name;link;author;description;;
'сім''ю';http://tsytaty.ukrayinskoyu.pro//simyu.html; Коли Ніцше плакав;'[''Шлюб священний.'', '' Але.'', '' краще зруйнувати шлюб, ніж дозволити йому зруйнувати себе!'', ''Ірвін Ялом.'']';;
'сім''ю';http://tsytaty.ukrayinskoyu.pro//simyu.html;Гері Чепмен;'[''Як добре жити в будинку, де кожен знає, як висловити іншому свою любов.'']';;
'сім''ю';http://tsytaty.ukrayinskoyu.pro//simyu.html;Щасливі разом;'[''— Тато, а ти мене любиш?'', ''— Любов, ненависть — яка різниця?'', '' Ми ж родичі.'']';;
'сім''ю';http://tsytaty.ukrayinskoyu.pro//simyu.html;Філіппа Ґреґорі;'"[""Сім''я — ось що найважливіше, ось що змушує битися моє серце.""]"';;
'сім''ю';http://tsytaty.ukrayinskoyu.pro//simyu.html;Френсіс Бекон;'"[""Любов до батьківщини починається з сім''ї.""]"';;
'сім''ю';http://tsytaty.ukrayinskoyu.pro//simyu.html; Rear Window);'[''Кожен чоловік готовий до сімейного життя, якщо зустрічає правильну жінку.'', ''Вікно у двір (англ.'']';;
'сім''ю';http://tsytaty.ukrayinskoyu.pro//simyu.html;Ксена: принцеса-воїн;'[''У кожній родині бувають негаразди, але головне — завжди бути разом, все втрясеться.'']';;
'сім''ю';http://tsytaty.ukrayinskoyu.pro//simyu.html;Роберт Фрост;'"[""Сім''ї руйнуються тоді, коли люди розуміють ті натяки, які ти й не збирався робити, або коли вони не звертають уваги на ті натяки, які ти робиш.""]"';;
'сім''ю';http://tsytaty.ukrayinskoyu.pro//simyu.html; Жінка, не варта уваги;'"[""Можна відразу визначити, чи є у чоловіка сім''я чи ні."", '' Мені часто доводилося помічати дуже сумне вираження в очах багатьох одружених чоловіків.'', ''Оскар Уайльд.'']"';;
'сім''ю';http://tsytaty.ukrayinskoyu.pro//simyu.html; Breaking Bad);'"[''Якщо ми робимо щось на благо, то нам нема про що переживати.'', "" і немає блага вище, ніж сім''я."", ''Пуститися берега (англ.'']"';;
'сім''ю';http://tsytaty.ukrayinskoyu.pro//simyu.html;Хань Сян-цзи;'"[""Сім''я — не єдине місце, де треба бути порядним, але перше.""]"';;
'сім''ю';http://tsytaty.ukrayinskoyu.pro//simyu.html;Stand Up;'[''Весь сімейний гумор будується на дуже поганих спогадах.'', '' Сімейний гумор — це коли одному смішно від того, що другий біситься.'']';;
'сім''ю';http://tsytaty.ukrayinskoyu.pro//simyu.html;Сесілія Агерн;'[''Не варто жертвувати інтересами рідних.'', '' Одному Богу відомо, скільки вам відпущено бути разом.'']';;
'сім''ю';http://tsytaty.ukrayinskoyu.pro//simyu.html;Клан Сопрано;'"[''Всі друзі рано чи пізно підводять тебе.'', "" Сім''я — ось єдина опора.""]"';;
сестру;http://tsytaty.ukrayinskoyu.pro//sestru.html; Батько Горіо;'[''Серце сестри — алмаз чистоти, безодня ніжності.'', ''Оноре де Бальзак.'']';;
сестру;http://tsytaty.ukrayinskoyu.pro//sestru.html;Олександра Девіль;'[''Не завжди сестра сестрі приносить радість, іноді й горе.'']';;
сестру;http://tsytaty.ukrayinskoyu.pro//sestru.html;Макс Фрай;'[''Старша сестра — це таке спеціальне боже покарання.'', '' Вона завжди виявляється права.'']';;
сестру;http://tsytaty.ukrayinskoyu.pro//sestru.html;Іноді здається, що ми з сестрою, як кішка з собакою, такі різні, але в тихі сімейні вечори все ж усвідомлюєш, що ми з нею - одне ціле.;[];;
сестру;http://tsytaty.ukrayinskoyu.pro//sestru.html; Мені такі люди здаються більш цільними і щасливими, ніж інші.;'[''Як я заздрю \u200b\u200bтим, у кого є сестричка.'']';;
сестру;http://tsytaty.ukrayinskoyu.pro//sestru.html; Замкнуте коло.;'[''Тільки моя сестра може записати свій сміх на диктофон, потім його слухати і ще більше сміятися!'']';;
сестру;http://tsytaty.ukrayinskoyu.pro//sestru.html;'Зовсім не обов''язково мати одних батьків, щоб бути сестрами .';[];;
сестру;http://tsytaty.ukrayinskoyu.pro//sestru.html;Зроби гидоту, налий в шампунь сестри зеленки, нехай їй буде не нудно, і тобі втім, теж.;[];;
сестру;http://tsytaty.ukrayinskoyu.pro//sestru.html;Сестра може бути твоєю найкращою подругою, від якої, щоб позбутися необхідно, докласти купу зусиль .;[];;
смерть;http://tsytaty.ukrayinskoyu.pro//smert.html;Ferdinand von Schill;'[''Краще жахливий кінець, ніж жах без кінця.'']';;
смерть;http://tsytaty.ukrayinskoyu.pro//smert.html;Адольф Гітлер;'[''Життя — це черга за смертю, але деякі лізуть без черги.'']';;
смерть;http://tsytaty.ukrayinskoyu.pro//smert.html;Фрідріх Ніцше;'[''Є два шляхи позбавити вас від страждання: швидка смерть і тривала любов.'']';;
